Transaction_ID,Transaction_Date,Region,Province,City,Sales_Channel,Distributor_Name,Outlet_ID,Outlet_Type,Salesperson_ID,Product_Category,Product_Name,SKU_Code,Unit_Price,Quantity_Sold,Gross_Sales,Discount_Percent,Discount_Amount,Net_Sales,Promotion_Type,Return_Flag,Payment_Method,Delivery_Time_Days
TRX2021743406,27/03/2021,Jakarta,DKI Jakarta,Jakarta,General Trade,PT Sinar Distribusi,OUT4452,Traditional Store,SP259,Nuts,Salted Cashew Mix,SKU69120,4109,156,641004,0.1381,88522.65,552481.35,Bundle Promo,No,Cash,6
TRX2021471201,30/06/2021,Surabaya,East Java,Surabaya,Modern Trade,PT Nusantara Supply,OUT4954,Supermarket,SP920,Beverages, Choco Malt Drink ,SKU56349,8586,145,1244970,0.2427,302154.22,942815.78,Bundle Promo,No,Transfer,2
TRX2021114338,2021-07-30,Palembang,South Sumatra,Palembang,Modern Trade,PT Maju Jaya Distribusi,OUT4022,Supermarket,SP185,Nuts,Honey Roasted Peanut,SKU32296,7173,40,286920,0.0726,20830.39,266089.61,Retail Discount,No,Cash,4
TRX2021746098,2021-09-07,Jakarta,DKI Jakarta,Jakarta,E-commerce,PT Global Snack Dist,OUT4509,Online Store,SP252,Snacks,Savory Chips,SKU59985,39691,17,674747,0.1033,69701.37,605045.63,None,No,Transfer,6
TRX2021437723,10/03/2021,Medan,North Sumatra,Medan,Modern Trade,,OUT6168,Minimarket,SP488,Biscuits,Choco Delight Biscuit,SKU20979,10819,151,1633669,0.0454,74168.57,1559500.43,None,No,Credit Term,4
TRX2021836476,30/06/2021,Surabaya,East Java,Surabaya,Modern Trade,PT Global Snack Dist,OUT9470,Minimarket,SP497,Nuts,Honey Roasted Peanut,SKU90201,17144,122,2091568,0.111,232164.05,1859403.95,Retail Discount,No,Transfer,7
TRX2021809031,2021-12-08,Makassar,South Sulawesi,Makassar,General Trade,PT Sinar Distribusi,OUT2905,Supermarket,SP751,Candy,Caramel Drop Candy,SKU92662,2380,141,335580,0.1876,62954.81,272625.19,Seasonal Promo,No,Credit Term,3
TRX2021400860,11/05/2021,Surabaya,East Java,Surabaya,Modern Trade,,OUT7221,Minimarket,SP681,Biscuits,Butter Crunch Biscuit,SKU36205,36468,86,3136248,0.102,319897.3,2816350.7,,No,Transfer,9
TRX2021725751,20/11/2021,Jakarta,DKI Jakarta,Jakarta,Distributor,PT Global Snack Dist,OUT3943,Traditional Store,SP777,Nuts,Salted Cashew Mix,SKU60522,42256,70,2957920,0.1346,398136.03,2559783.97,Retail Discount,No,Cash,10
TRX2021283958,2021-11-25,Palembang,South Sumatra,Palembang,General Trade,PT Maju Jaya Distribusi,OUT9815,Online Store,SP507,Nuts,Spicy Peanut Mix,SKU31307,23986,181,4341466,0.2118,919522.5,3421943.5,,No,Cash,3
TRX2021569071,2021-07-23,Makassar,South Sulawesi,Makassar,General Trade,PT Nusantara Supply,OUT6943,Traditional Store,SP873,Nuts,Honey Roasted Peanut,SKU62666,13226,12,158712,0.0967,15347.45,143364.55,,No,Transfer,14
TRX2021452295,2021-09-11,Medan,North Sumatra,Medan,E-commerce,,OUT9756,Online Store,SP905,Snacks,Crunchy Bite,SKU99434,17589,75,1319175,0.1085,143130.49,1176044.51,Seasonal Promo,No,Cash,11
TRX2021205015,04/08/2021,Bandung,West Java,Bandung,Modern Trade,PT Global Snack Dist,OUT5882,Supermarket,SP968,Snacks,Savory Chips,SKU73625,10523,49,515627,0.2221,114520.76,401106.24,Retail Discount,No,Cash,8
TRX2021796486,23/06/2021,Makassar,South Sulawesi,Makassar,Modern Trade,PT Sinar Distribusi,OUT1871,Minimarket,SP785,Beverages,Nutri Grain Drink,SKU58063,29351,46,1350146,0.2344,316474.22,1033671.78,,No,Credit Term,2
TRX2021186496,12/06/2021,Surabaya,East Java,Surabaya,Modern Trade,PT Global Snack Dist,OUT5074,Minimarket,SP440,Candy,Fruit Jelly Candy,SKU32261,2746,137,376202,0.1583,59552.78,316649.22,Bundle Promo,Yes,Transfer,13
TRX2021554461,2021-03-22,Jakarta,DKI Jakarta,Jakarta,General Trade,,OUT3097,Supermarket,SP879,Beverages, Nutri Grain Drink ,SKU71830,39083,174,6800442,0.2251,1530779.49,5269662.51,Seasonal Promo,No,Transfer,2
TRX2021287614,03/08/2021,Semarang,Central Java,Semarang,Modern Trade,PT Maju Jaya Distribusi,OUT2997,Minimarket,SP364,Nuts,Honey Roasted Peanut,SKU74042,36542,139,5079338,0.1123,570409.66,4508928.34,None,No,Credit Term,8
TRX2021523442,2021-03-19,Medan,North Sumatra,Medan,Modern Trade,PT Sinar Distribusi,OUT9255,Traditional Store,SP183,Snacks, Savory Chips ,SKU15517,15041,198,2978118,0.0609,181367.39,2796750.61,,No,Credit Term,12
TRX2021250092,2021-03-15,Palembang,South Sumatra,Palembang,Distributor,PT Sinar Distribusi,OUT6524,Minimarket,SP649,Beverages,Nutri Grain Drink,SKU82002,42529,43,1828747,0.1676,306498.0,1522249.0,Retail Discount,No,Credit Term,5
TRX2021522274,2021-09-24,Palembang,South Sumatra,Palembang,General Trade,PT Sinar Distribusi,OUT4469,Minimarket,SP920,Beverages,Choco Malt Drink,SKU37872,3679,199,732121,0.1509,110477.06,621643.94,Seasonal Promo,No,Cash,14
TRX2021926631,2021-01-16,Jakarta,DKI Jakarta,Jakarta,E-commerce,PT Global Snack Dist,OUT4297,Online Store,SP954,Beverages,Choco Malt Drink,SKU92714,6274,15,94110,0.1619,15236.41,78873.59,,No,Transfer,9
TRX2021425445,28/09/2021,Makassar,South Sulawesi,Makassar,General Trade,PT Nusantara Supply,OUT1173,Supermarket,SP322,Nuts,Spicy Peanut Mix,SKU57771,13306,189,2514834,0.1999,502715.32,2012118.68,Retail Discount,No,Transfer,3
TRX2021160399,08/04/2021,Jakarta,DKI Jakarta,Jakarta,General Trade,PT Nusantara Supply,OUT8894,Online Store,SP344,Nuts,Honey Roasted Peanut,SKU72480,40117,156,6258252,0.0062,38801.16,6219450.84,Seasonal Promo,No,Transfer,14
TRX2021648450,16/02/2021,Makassar,South Sulawesi,Makassar,General Trade,PT Sinar Distribusi,OUT1268,Traditional Store,SP638,Snacks, Savory Chips ,SKU47954,36177,147,5318019,0.0461,245160.68,5072858.32,,No,Transfer,1
TRX2021383040,2021-01-09,Palembang,South Sumatra,Palembang,General Trade,PT Maju Jaya Distribusi,OUT4673,Supermarket,SP335,Biscuits,Butter Crunch Biscuit,SKU16711,32534,187,6083858,0.1056,642455.4,5441402.6,Retail Discount,No,Credit Term,1
TRX2021622501,08/03/2021,Palembang,South Sumatra,Palembang,Distributor,PT Nusantara Supply,OUT6296,Minimarket,SP884,Beverages,Energy Cocoa Drink,SKU84174,24326,119,2894794,0.0855,247504.89,2647289.11,Seasonal Promo,No,Credit Term,4
TRX2021777331,24/06/2021,Surabaya,East Java,Surabaya,Distributor,,OUT8263,Traditional Store,SP882,Candy, Caramel Drop Candy ,SKU98068,47769,194,9267186,0.0793,734887.85,8532298.15,Bundle Promo,No,Cash,9
TRX2021489868,26/08/2021,Surabaya,East Java,Surabaya,Distributor,PT Global Snack Dist,OUT8497,Supermarket,SP134,Candy,Caramel Drop Candy,SKU92797,32527,137,4456199,0.2408,1073052.72,3383146.28,,No,Cash,13
TRX2021972857,2021-10-30,Yogyakarta,DI Yogyakarta,Yogyakarta,Distributor,PT Maju Jaya Distribusi,OUT5602,Online Store,SP710,Beverages,Nutri Grain Drink,SKU81834,4663,126,587538,0.245,143946.81,443591.19,Retail Discount,No,Transfer,14
TRX2021232400,30/06/2021,Yogyakarta,DI Yogyakarta,Yogyakarta,General Trade,PT Sinar Distribusi,OUT6890,Online Store,SP351,Snacks, Spicy Curl ,SKU47543,37462,124,4645288,0.1719,798525.01,3846762.99,None,No,Credit Term,12
TRX2021223715,2021-06-17,Yogyakarta,DI Yogyakarta,Yogyakarta,Modern Trade,PT Maju Jaya Distribusi,OUT3700,Traditional Store,SP925,Biscuits,Butter Crunch Biscuit,SKU32785,11129,177,1969833,0.1335,262972.71,1706860.29,None,No,Credit Term,8
TRX2021305832,2021-02-22,Bandung,West Java,Bandung,E-commerce,PT Global Snack Dist,OUT4698,Traditional Store,SP202,Snacks,Spicy Curl,SKU51598,9913,12,118956,0.2068,24600.1,94355.9,None,No,Credit Term,7
TRX2021297071,2021-12-06,Palembang,South Sumatra,Palembang,Modern Trade,,OUT3612,Traditional Store,SP553,Snacks,Spicy Curl,SKU85557,7322,95,695590,0.0119,8277.52,687312.48,Seasonal Promo,No,Credit Term,8
TRX2021340832,2021-01-19,Medan,North Sumatra,Medan,Distributor,PT Maju Jaya Distribusi,OUT9660,Supermarket,SP289,Nuts,Spicy Peanut Mix,SKU90500,38754,139,5386806,0.0555,298967.73,5087838.27,,No,Transfer,9
TRX2021206811,03/03/2021,Medan,North Sumatra,Medan,General Trade,PT Sinar Distribusi,OUT9890,Traditional Store,SP241,Snacks, Spicy Curl ,SKU49071,35159,117,4113603,0.0506,208148.31,3905454.69,,No,Transfer,8
TRX2021124310,22/12/2021,Yogyakarta,DI Yogyakarta,Yogyakarta,Distributor,PT Global Snack Dist,OUT2075,Online Store,SP645,Candy,Mint Pop Candy,SKU20471,34432,92,3167744,0.1213,384247.35,2783496.65,,No,Transfer,5
TRX2021963793,29/03/2021,Bandung,West Java,Bandung,E-commerce,,OUT1767,Minimarket,SP835,Snacks,Crunchy Bite,SKU17570,20813,80,1665040,0.179,298042.16,1366997.84,Seasonal Promo,No,Cash,1
TRX2021630553,25/10/2021,Palembang,South Sumatra,Palembang,Distributor,PT Nusantara Supply,OUT4057,Traditional Store,SP552,Biscuits,Golden Cream Biscuit,SKU84155,11030,137,1511110,0.0429,64826.62,1446283.38,Retail Discount,No,Cash,1
TRX2021836291,2021-02-01,Palembang,South Sumatra,Palembang,General Trade,PT Nusantara Supply,OUT2658,Minimarket,SP709,Beverages,Energy Cocoa Drink,SKU63602,12843,23,295389,0.2098,61972.61,233416.39,Bundle Promo,No,Cash,13
TRX2021257372,2021-07-09,Yogyakarta,DI Yogyakarta,Yogyakarta,Distributor,PT Global Snack Dist,OUT3461,Online Store,SP864,Beverages,Energy Cocoa Drink,SKU78718,34751,123,4274373,0.0949,405638.0,3868735.0,Seasonal Promo,No,Transfer,13
TRX2021886722,31/10/2021,Jakarta,DKI Jakarta,Jakarta,Modern Trade,PT Maju Jaya Distribusi,OUT3826,Traditional Store,SP851,Nuts,Spicy Peanut Mix,SKU31513,19550,18,351900,0.1749,61547.31,290352.69,None,No,Cash,1
TRX2021968088,2021-09-06,Bandung,West Java,Bandung,E-commerce,PT Maju Jaya Distribusi,OUT3861,Online Store,SP549,Nuts,Spicy Peanut Mix,SKU49992,6313,65,410345,0.2064,84695.21,325649.79,Bundle Promo,No,Credit Term,5
TRX2021267430,2021-12-26,Jakarta,DKI Jakarta,Jakarta,Distributor,PT Global Snack Dist,OUT1110,Minimarket,SP266,Snacks,Spicy Curl,SKU31734,4493,86,386398,0.1376,53168.36,333229.64,,No,Transfer,8
TRX2021919823,23/01/2021,Semarang,Central Java,Semarang,General Trade,PT Global Snack Dist,OUT8945,Supermarket,SP475,Nuts,Salted Cashew Mix,SKU17666,8847,170,1503990,0.0333,50082.87,1453907.13,Bundle Promo,No,Cash,5
TRX2021621730,2021-01-27,Jakarta,DKI Jakarta,Jakarta,Distributor,PT Maju Jaya Distribusi,OUT6437,Supermarket,SP800,Nuts,Spicy Peanut Mix,SKU55111,17277,176,3040752,0.1072,325968.61,2714783.39,Bundle Promo,No,Credit Term,3
TRX2021488997,17/07/2021,Medan,North Sumatra,Medan,E-commerce,PT Maju Jaya Distribusi,OUT2724,Supermarket,SP944,Snacks,Spicy Curl,SKU88663,16408,175,2871400,0.0218,62596.52,2808803.48,Bundle Promo,No,Cash,3
TRX2021265062,2021-01-14,Jakarta,DKI Jakarta,Jakarta,Modern Trade,PT Maju Jaya Distribusi,OUT8021,Minimarket,SP590,Snacks, Crunchy Bite ,SKU63788,49480,62,3067760,0.0466,142957.62,2924802.38,Seasonal Promo,No,Cash,1
TRX2021172884,2021-03-25,Makassar,South Sulawesi,Makassar,Modern Trade,PT Sinar Distribusi,OUT5572,Supermarket,SP502,Candy,Caramel Drop Candy,SKU67934,49370,125,6171250,0.1524,940498.5,5230751.5,Seasonal Promo,No,Cash,8
TRX2021445764,2021-06-22,Bandung,West Java,Bandung,Distributor,,OUT4147,Minimarket,SP338,Beverages,Nutri Grain Drink,SKU51145,7687,120,922440,0.0376,34683.74,887756.26,,No,Cash,11
TRX2021181941,2021-10-29,Surabaya,East Java,Surabaya,General Trade,PT Global Snack Dist,OUT5688,Traditional Store,SP537,Snacks,Savory Chips,SKU44283,5754,112,644448,0.0316,20364.56,624083.44,Retail Discount,No,Credit Term,9
TRX2021560199,30/06/2021,Palembang,South Sumatra,Palembang,Distributor,,OUT5411,Traditional Store,SP669,Snacks,Savory Chips,SKU78326,26690,60,1601400,0.1396,223555.44,1377844.56,Seasonal Promo,No,Transfer,11
TRX2021479648,22/07/2021,Medan,North Sumatra,Medan,General Trade,PT Nusantara Supply,OUT4272,Minimarket,SP989,Candy,Caramel Drop Candy,SKU36053,42296,39,1649544,0.2136,352342.6,1297201.4,,No,Cash,10
TRX2021637580,2021-09-06,Makassar,South Sulawesi,Makassar,General Trade,PT Nusantara Supply,OUT4424,Minimarket,SP465,Beverages,Choco Malt Drink,SKU82409,28747,177,5088219,0.0535,272219.72,4815999.28,Retail Discount,No,Cash,11
TRX2021120357,2021-05-26,Yogyakarta,DI Yogyakarta,Yogyakarta,Distributor,,OUT5801,Supermarket,SP870,Biscuits,Butter Crunch Biscuit,SKU85928,42354,48,2032992,0.119,241926.05,1791065.95,Retail Discount,No,Transfer,9
TRX2021908179,2021-05-29,Jakarta,DKI Jakarta,Jakarta,Distributor,PT Maju Jaya Distribusi,OUT9004,Traditional Store,SP843,Nuts, Salted Cashew Mix ,SKU45073,7552,175,1321600,0.1815,239870.4,1081729.6,Retail Discount,No,Transfer,14
TRX2021693829,02/10/2021,Makassar,South Sulawesi,Makassar,General Trade,PT Sinar Distribusi,OUT3171,Supermarket,SP170,Biscuits,Butter Crunch Biscuit,SKU19391,22362,106,2370372,0.0744,176355.68,2194016.32,Retail Discount,No,Cash,4
TRX2021634104,02/06/2021,Medan,North Sumatra,Medan,Modern Trade,,OUT6597,Traditional Store,SP933,Snacks,Crunchy Bite,SKU23502,35538,179,6361302,0.1677,1066790.35,5294511.65,,No,Transfer,4
TRX2021816886,2021-12-01,Semarang,Central Java,Semarang,Distributor,PT Sinar Distribusi,OUT8800,Minimarket,SP909,Candy,Mint Pop Candy,SKU56451,17652,93,1641636,0.1294,212427.7,1429208.3,,No,Transfer,8
TRX2021540269,02/05/2021,Semarang,Central Java,Semarang,E-commerce,,OUT6208,Traditional Store,SP645,Snacks,Spicy Curl,SKU99492,47824,64,3060736,0.093,284648.45,2776087.55,None,No,Credit Term,8
TRX2021122822,16/02/2021,Bandung,West Java,Bandung,E-commerce,PT Global Snack Dist,OUT7250,Supermarket,SP755,Biscuits, Golden Cream Biscuit ,SKU63607,49753,60,2985180,0.2404,717637.27,2267542.73,,No,Transfer,1
TRX2021962155,2021-05-17,Jakarta,DKI Jakarta,Jakarta,E-commerce,PT Nusantara Supply,OUT7063,Traditional Store,SP365,Candy,Caramel Drop Candy,SKU92493,19042,19,361798,0.0806,29160.92,332637.08,Retail Discount,No,Transfer,13
TRX2021544350,19/02/2021,Semarang,Central Java,Semarang,Distributor,PT Maju Jaya Distribusi,OUT2515,Supermarket,SP190,Snacks,Savory Chips,SKU34771,3213,145,465885,0.0534,24878.26,441006.74,Seasonal Promo,No,Transfer,2
TRX2021940769,23/11/2021,Surabaya,East Java,Surabaya,General Trade,PT Nusantara Supply,OUT9899,Minimarket,SP737,Candy,Mint Pop Candy,SKU56121,41200,29,1194800,0.11,131428.0,1063372.0,Bundle Promo,No,Transfer,1
TRX2021152520,2021-03-13,Jakarta,DKI Jakarta,Jakarta,Modern Trade,PT Sinar Distribusi,OUT9097,Minimarket,SP172,Candy,Mint Pop Candy,SKU59820,43971,181,7958751,0.0217,172704.9,7786046.1,Bundle Promo,No,Cash,3
TRX2021654471,2021-10-12,Bandung,West Java,Bandung,Distributor,PT Sinar Distribusi,OUT9885,Traditional Store,SP349,Biscuits,Choco Delight Biscuit,SKU28365,6166,69,425454,0.132,56159.93,369294.07,None,No,Transfer,1
TRX2021293461,19/10/2021,Surabaya,East Java,Surabaya,General Trade,PT Nusantara Supply,OUT7543,Supermarket,SP712,Beverages,Nutri Grain Drink,SKU21148,11187,177,1980099,0.2266,448690.43,1531408.57,Seasonal Promo,No,Credit Term,3
TRX2021995769,2021-11-26,Jakarta,DKI Jakarta,Jakarta,E-commerce,PT Sinar Distribusi,OUT1592,Supermarket,SP993,Nuts,Spicy Peanut Mix,SKU15599,25341,2,50682,0.1751,8874.42,41807.58,Bundle Promo,No,Credit Term,7
TRX2021450948,2021-09-04,Bandung,West Java,Bandung,General Trade,PT Maju Jaya Distribusi,OUT9903,Traditional Store,SP294,Candy, Mint Pop Candy ,SKU39157,49647,85,4219995,0.2432,1026302.78,3193692.22,Retail Discount,No,Transfer,10
TRX2021441140,2021-01-04,Jakarta,DKI Jakarta,Jakarta,Distributor,PT Maju Jaya Distribusi,OUT9233,Minimarket,SP257,Beverages,Choco Malt Drink,SKU15559,23644,156,3688464,0.169,623350.42,3065113.58,Retail Discount,No,Credit Term,10
TRX2021864140,07/03/2021,Bandung,West Java,Bandung,General Trade,PT Nusantara Supply,OUT5248,Minimarket,SP186,Snacks,Savory Chips,SKU26540,48280,85,4103800,0.2166,888883.08,3214916.92,Seasonal Promo,No,Transfer,8
TRX2021323247,2021-12-25,Semarang,Central Java,Semarang,Distributor,PT Global Snack Dist,OUT2133,Online Store,SP636,Snacks,Savory Chips,SKU40467,43381,25,1084525,0.2075,225038.94,859486.06,None,No,Transfer,14
TRX2021257314,14/11/2021,Yogyakarta,DI Yogyakarta,Yogyakarta,General Trade,,OUT7665,Online Store,SP437,Nuts,Salted Cashew Mix,SKU14191,23110,168,3882480,0.077,298950.96,3583529.04,,No,Transfer,1
TRX2021983512,2021-03-22,Jakarta,DKI Jakarta,Jakarta,General Trade,PT Maju Jaya Distribusi,OUT3936,Traditional Store,SP129,Snacks,Savory Chips,SKU76403,46473,200,9294600,0.225,2091285.0,7203315.0,None,No,Transfer,14
TRX2021597052,2021-05-29,Bandung,West Java,Bandung,Modern Trade,PT Sinar Distribusi,OUT2928,Supermarket,SP941,Biscuits,Choco Delight Biscuit,SKU56918,7452,148,1102896,0.2455,270760.97,832135.03,Retail Discount,Yes,Transfer,2
TRX2021108248,03/04/2021,Palembang,South Sumatra,Palembang,E-commerce,PT Maju Jaya Distribusi,OUT7331,Traditional Store,SP315,Nuts,Honey Roasted Peanut,SKU86069,43545,42,1828890,0.0849,155272.76,1673617.24,Bundle Promo,No,Cash,7
TRX2021317884,2021-08-08,Medan,North Sumatra,Medan,E-commerce,PT Global Snack Dist,OUT1358,Traditional Store,SP923,Candy, Caramel Drop Candy ,SKU68860,11858,60,711480,0.1619,115188.61,596291.39,Bundle Promo,No,Credit Term,3
TRX2021156419,18/05/2021,Bandung,West Java,Bandung,Distributor,PT Global Snack Dist,OUT1136,Minimarket,SP537,Candy, Fruit Jelly Candy ,SKU95476,6513,43,280059,0.1992,55787.75,224271.25,None,No,Transfer,12
TRX2021558683,2021-09-19,Bandung,West Java,Bandung,E-commerce,PT Maju Jaya Distribusi,OUT4746,Minimarket,SP480,Candy, Mint Pop Candy ,SKU43136,19998,86,1719828,0.1652,284115.59,1435712.41,None,No,Transfer,9
TRX2021333657,2021-02-13,Surabaya,East Java,Surabaya,E-commerce,PT Sinar Distribusi,OUT4835,Traditional Store,SP877,Beverages,Energy Cocoa Drink,SKU27463,13634,52,708968,0.1207,85572.44,623395.56,Seasonal Promo,No,Transfer,3
TRX2021197268,2021-10-03,Bandung,West Java,Bandung,Distributor,PT Sinar Distribusi,OUT1179,Online Store,SP332,Beverages,Choco Malt Drink,SKU46879,41387,46,1903802,0.1196,227694.72,1676107.28,,No,Credit Term,14
TRX2021859732,2021-01-15,Makassar,South Sulawesi,Makassar,Distributor,PT Maju Jaya Distribusi,OUT3047,Supermarket,SP550,Nuts,Salted Cashew Mix,SKU19097,40362,53,2139186,0.1931,413076.82,1726109.18,Seasonal Promo,No,Transfer,11
TRX2021330489,29/05/2021,Yogyakarta,DI Yogyakarta,Yogyakarta,E-commerce,PT Maju Jaya Distribusi,OUT1685,Online Store,SP543,Biscuits,Butter Crunch Biscuit,SKU32670,9087,141,1281267,0.0304,38950.52,1242316.48,Seasonal Promo,No,Transfer,11
TRX2021181501,10/08/2021,Semarang,Central Java,Semarang,Distributor,PT Nusantara Supply,OUT7902,Traditional Store,SP614,Snacks,Savory Chips,SKU71313,13123,44,577412,0.1705,98448.75,478963.25,,No,Cash,13
TRX2021245365,26/06/2021,Surabaya,East Java,Surabaya,Modern Trade,PT Maju Jaya Distribusi,OUT9212,Online Store,SP539,Biscuits,Golden Cream Biscuit,SKU45201,5964,8,47712,0.1474,7032.75,40679.25,,No,Transfer,2
TRX2021312639,2021-05-11,Makassar,South Sulawesi,Makassar,Modern Trade,,OUT8565,Online Store,SP469,Biscuits,Butter Crunch Biscuit,SKU46563,34243,20,684860,0.2057,140875.7,543984.3,Seasonal Promo,No,Credit Term,6
TRX2021872352,2021-09-26,Bandung,West Java,Bandung,Distributor,,OUT2158,Traditional Store,SP358,Snacks,Crunchy Bite,SKU16969,25269,107,2703783,0.2467,667023.27,2036759.73,Bundle Promo,No,Transfer,4
TRX2021581685,2021-03-20,Makassar,South Sulawesi,Makassar,E-commerce,PT Global Snack Dist,OUT4813,Online Store,SP579,Snacks,Crunchy Bite,SKU15311,3625,122,442250,0.2049,90617.02,351632.97,Seasonal Promo,No,Cash,13
TRX2021345632,2021-04-10,Surabaya,East Java,Surabaya,Modern Trade,PT Sinar Distribusi,OUT1357,Minimarket,SP746,Candy, Mint Pop Candy ,SKU16511,34706,105,3644130,0.132,481025.16,3163104.84,None,No,Cash,1
TRX2021159340,2021-11-20,Yogyakarta,DI Yogyakarta,Yogyakarta,E-commerce,PT Nusantara Supply,OUT9949,Supermarket,SP878,Nuts,Salted Cashew Mix,SKU50622,17791,99,1761309,0.0139,24482.2,1736826.8,Seasonal Promo,Yes,Transfer,12
TRX2021611900,2021-12-21,Palembang,South Sumatra,Palembang,Distributor,PT Maju Jaya Distribusi,OUT6927,Traditional Store,SP189,Snacks,Savory Chips,SKU50539,46989,132,6202548,0.0736,456507.53,5746040.47,Seasonal Promo,No,Credit Term,10
TRX2021198118,2021-11-18,Palembang,South Sumatra,Palembang,E-commerce,,OUT1029,Online Store,SP331,Candy,Fruit Jelly Candy,SKU91552,4115,174,716010,0.0856,61290.46,654719.54,Retail Discount,No,Cash,3
TRX2021816886,2021-05-21,Medan,North Sumatra,Medan,Modern Trade,PT Nusantara Supply,OUT1594,Online Store,SP508,Snacks,Savory Chips,SKU70431,47791,38,1816058,0.0965,175249.6,1640808.4,Seasonal Promo,No,Credit Term,7
TRX2021690436,15/07/2021,Semarang,Central Java,Semarang,E-commerce,PT Maju Jaya Distribusi,OUT4862,Online Store,SP637,Beverages,Nutri Grain Drink,SKU85877,16200,157,2543400,0.1538,391174.92,2152225.08,Seasonal Promo,No,Transfer,8
TRX2021700842,2021-12-09,Yogyakarta,DI Yogyakarta,Yogyakarta,E-commerce,PT Nusantara Supply,OUT7608,Minimarket,SP610,Beverages,Nutri Grain Drink,SKU87311,27599,138,3808662,0.2137,813911.07,2994750.93,,No,Cash,4
TRX2021643377,2021-05-22,Yogyakarta,DI Yogyakarta,Yogyakarta,General Trade,,OUT5283,Online Store,SP810,Beverages,Energy Cocoa Drink,SKU16406,45229,160,7236640,0.0471,340845.74,6895794.26,None,No,Credit Term,12
TRX2021524064,17/12/2021,Jakarta,DKI Jakarta,Jakarta,E-commerce,PT Maju Jaya Distribusi,OUT5420,Minimarket,SP881,Nuts,Spicy Peanut Mix,SKU25231,2650,154,408100,0.0108,4407.48,403692.52,Seasonal Promo,No,Transfer,2
TRX2021363554,2021-10-13,Bandung,West Java,Bandung,Distributor,PT Sinar Distribusi,OUT9576,Traditional Store,SP707,Snacks,Savory Chips,SKU35865,45938,196,9003848,0.1122,1010231.75,7993616.25,,No,Cash,7
TRX2021969508,2021-05-23,Bandung,West Java,Bandung,E-commerce,,OUT6257,Traditional Store,SP680,Biscuits,Butter Crunch Biscuit,SKU90306,8656,61,528016,0.1883,99425.41,428590.59,Retail Discount,No,Transfer,12
TRX2021566103,2021-05-13,Semarang,Central Java,Semarang,General Trade,PT Global Snack Dist,OUT8981,Minimarket,SP649,Snacks,Spicy Curl,SKU69616,47915,73,3497795,0.0564,197275.64,3300519.36,,No,Credit Term,9
TRX2021889051,02/09/2021,Palembang,South Sumatra,Palembang,E-commerce,,OUT1439,Supermarket,SP833,Candy,Caramel Drop Candy,SKU11173,30743,126,3873618,0.0591,228930.82,3644687.18,Seasonal Promo,No,Cash,12
TRX2021206818,04/05/2021,Palembang,South Sumatra,Palembang,Modern Trade,,OUT7210,Online Store,SP129,Nuts,Spicy Peanut Mix,SKU13615,19608,56,1098048,0.0565,62039.71,1036008.29,Bundle Promo,No,Transfer,4
TRX2021510305,22/11/2021,Palembang,South Sumatra,Palembang,General Trade,PT Sinar Distribusi,OUT4851,Supermarket,SP310,Beverages,Choco Malt Drink,SKU31087,11175,49,547575,0.0074,4052.06,543522.94,Retail Discount,No,Credit Term,7
TRX2021838524,2021-01-08,Palembang,South Sumatra,Palembang,E-commerce,,OUT2048,Supermarket,SP650,Snacks,Crunchy Bite,SKU35287,16649,150,2497350,0.2205,550665.68,1946684.32,Bundle Promo,No,Credit Term,13
TRX2021914249,2021-06-30,Semarang,Central Java,Semarang,Modern Trade,PT Global Snack Dist,OUT6418,Minimarket,SP658,Snacks,Savory Chips,SKU99006,17669,17,300373,0.0716,21506.71,278866.29,None,No,Cash,12
TRX2021537524,2021-06-15,Bandung,West Java,Bandung,Modern Trade,PT Global Snack Dist,OUT8037,Supermarket,SP278,Beverages,Nutri Grain Drink,SKU23186,8656,133,1151248,0.1603,184545.05,966702.95,,No,Credit Term,5
TRX2021409192,25/05/2021,Medan,North Sumatra,Medan,E-commerce,PT Global Snack Dist,OUT6676,Supermarket,SP794,Biscuits,Choco Delight Biscuit,SKU30388,45262,164,7422968,0.0056,41568.62,7381399.38,None,No,Credit Term,4
TRX2021118233,25/04/2021,Palembang,South Sumatra,Palembang,Modern Trade,PT Nusantara Supply,OUT6053,Supermarket,SP763,Candy,Mint Pop Candy,SKU93524,33023,70,2311610,0.1771,409386.13,1902223.87,None,No,Credit Term,9
TRX2021306540,2021-02-10,Semarang,Central Java,Semarang,Modern Trade,PT Sinar Distribusi,OUT3752,Minimarket,SP455,Nuts,Salted Cashew Mix,SKU27331,48311,160,7729760,0.128,989409.28,6740350.72,Retail Discount,No,Cash,6
TRX2021102218,19/02/2021,Makassar,South Sulawesi,Makassar,General Trade,PT Maju Jaya Distribusi,OUT9958,Supermarket,SP650,Nuts, Spicy Peanut Mix ,SKU12607,46067,187,8614529,0.1744,1502373.86,7112155.14,,No,Credit Term,12
TRX2021401328,25/06/2021,Surabaya,East Java,Surabaya,General Trade,,OUT5673,Minimarket,SP295,Snacks,Spicy Curl,SKU79139,6340,128,811520,0.0791,64191.23,747328.77,None,No,Cash,12
