Transaction_ID,Transaction_Date,Region,Province,City,Sales_Channel,Distributor_Name,Outlet_ID,Outlet_Type,Salesperson_ID,Product_Category,Product_Name,SKU_Code,Unit_Price,Quantity_Sold,Gross_Sales,Discount_Percent,Discount_Amount,Net_Sales,Promotion_Type,Return_Flag,Payment_Method,Delivery_Time_Days
TRX2022997758,2022-06-17,Jakarta,DKI Jakarta,Jakarta,Modern Trade,,OUT6586,Traditional Store,SP846,Nuts,Spicy Peanut Mix,SKU28081,5427,5,27135,0.0959,2602.25,24532.75,Bundle Promo,No,Transfer,6
TRX2022737750,20/04/2022,Medan,North Sumatra,Medan,Modern Trade,PT Global Snack Dist,OUT8601,Traditional Store,SP388,Nuts,Spicy Peanut Mix,SKU50355,13001,133,1729133,0.2445,422773.02,1306359.98,Seasonal Promo,No,Credit Term,5
TRX2022927940,2022-06-01,Bandung,West Java,Bandung,General Trade,PT Nusantara Supply,OUT9635,Supermarket,SP958,Candy,Caramel Drop Candy,SKU15424,6586,48,316128,0.1014,32055.38,284072.62,,No,Cash,4
TRX2022174696,24/08/2022,Makassar,South Sulawesi,Makassar,Distributor,PT Global Snack Dist,OUT5502,Supermarket,SP469,Biscuits,Choco Delight Biscuit,SKU31983,29330,94,2757020,0.0354,97598.51,2659421.49,Seasonal Promo,No,Transfer,6
TRX2022298123,2022-11-22,Makassar,South Sulawesi,Makassar,General Trade,PT Maju Jaya Distribusi,OUT9462,Traditional Store,SP654,Candy,Caramel Drop Candy,SKU27922,3610,30,108300,0.2258,24454.14,83845.86,None,No,Cash,12
TRX2022582494,2022-12-03,Jakarta,DKI Jakarta,Jakarta,Modern Trade,PT Global Snack Dist,OUT4147,Online Store,SP593,Candy,Caramel Drop Candy,SKU41393,13665,131,1790115,0.0916,163974.53,1626140.47,,No,Transfer,6
TRX2022913713,2022-08-03,Palembang,South Sumatra,Palembang,General Trade,PT Maju Jaya Distribusi,OUT2902,Traditional Store,SP864,Nuts,Spicy Peanut Mix,SKU51574,18437,114,2101818,0.0899,188953.44,1912864.56,Retail Discount,No,Transfer,13
TRX2022791501,13/11/2022,Makassar,South Sulawesi,Makassar,E-commerce,PT Maju Jaya Distribusi,OUT1611,Traditional Store,SP403,Snacks,Crunchy Bite,SKU94777,23202,194,4501188,0.1685,758450.18,3742737.82,,No,Cash,10
TRX2022185730,06/12/2022,Surabaya,East Java,Surabaya,General Trade,PT Nusantara Supply,OUT6034,Supermarket,SP497,Nuts,Spicy Peanut Mix,SKU91482,25566,18,460188,0.1023,47077.23,413110.77,Retail Discount,No,Transfer,3
TRX2022980891,2022-09-21,Yogyakarta,DI Yogyakarta,Yogyakarta,General Trade,PT Global Snack Dist,OUT5226,Supermarket,SP182,Beverages, Nutri Grain Drink ,SKU55157,42618,39,1662102,0.1955,324940.94,1337161.06,Bundle Promo,Yes,Credit Term,13
TRX2022967653,2022-12-28,Semarang,Central Java,Semarang,Distributor,PT Maju Jaya Distribusi,OUT5938,Traditional Store,SP921,Nuts,Honey Roasted Peanut,SKU24462,5508,153,842724,0.2204,185736.37,656987.63,,Yes,Cash,13
TRX2022293201,20/11/2022,Palembang,South Sumatra,Palembang,General Trade,PT Global Snack Dist,OUT1030,Supermarket,SP593,Biscuits,Golden Cream Biscuit,SKU39388,29485,71,2093435,0.1192,249537.45,1843897.55,Bundle Promo,Yes,Transfer,10
TRX2022925112,2022-05-21,Palembang,South Sumatra,Palembang,Modern Trade,,OUT7174,Online Store,SP746,Snacks,Spicy Curl,SKU45777,26254,60,1575240,0.2192,345292.61,1229947.39,Bundle Promo,No,Credit Term,4
TRX2022865859,2022-11-24,Medan,North Sumatra,Medan,Distributor,PT Global Snack Dist,OUT5324,Supermarket,SP857,Snacks, Crunchy Bite ,SKU49419,41545,2,83090,0.0879,7303.61,75786.39,Retail Discount,Yes,Cash,14
TRX2022339513,2022-02-13,Semarang,Central Java,Semarang,Distributor,PT Maju Jaya Distribusi,OUT9192,Supermarket,SP184,Snacks, Spicy Curl ,SKU92349,3937,47,185039,0.1091,20187.75,164851.25,None,No,Cash,2
TRX2022668044,18/07/2022,Semarang,Central Java,Semarang,General Trade,PT Nusantara Supply,OUT6328,Traditional Store,SP850,Nuts,Spicy Peanut Mix,SKU85877,7493,47,352171,0.1713,60326.89,291844.11,Retail Discount,No,Cash,5
TRX2022962254,09/12/2022,Bandung,West Java,Bandung,E-commerce,PT Nusantara Supply,OUT2196,Traditional Store,SP982,Beverages,Choco Malt Drink,SKU75471,20774,68,1412632,0.0416,58765.49,1353866.51,,No,Credit Term,1
TRX2022356082,21/09/2022,Palembang,South Sumatra,Palembang,Modern Trade,PT Global Snack Dist,OUT5237,Traditional Store,SP765,Beverages,Energy Cocoa Drink,SKU62133,4359,49,213591,0.1387,29625.07,183965.93,None,No,Credit Term,11
TRX2022872409,18/09/2022,Makassar,South Sulawesi,Makassar,E-commerce,PT Maju Jaya Distribusi,OUT2365,Online Store,SP983,Biscuits,Golden Cream Biscuit,SKU62355,11161,174,1942014,0.1672,324704.74,1617309.26,Retail Discount,No,Transfer,11
TRX2022589196,21/12/2022,Bandung,West Java,Bandung,E-commerce,PT Nusantara Supply,OUT9126,Online Store,SP290,Candy,Mint Pop Candy,SKU16073,46227,50,2311350,0.2384,551025.84,1760324.16,Bundle Promo,No,Credit Term,4
TRX2022297231,06/04/2022,Semarang,Central Java,Semarang,E-commerce,PT Sinar Distribusi,OUT4078,Traditional Store,SP640,Snacks,Savory Chips,SKU38287,45979,115,5287585,0.0034,17977.79,5269607.21,,No,Credit Term,7
TRX2022199745,2022-07-11,Bandung,West Java,Bandung,Modern Trade,,OUT8426,Supermarket,SP151,Candy,Mint Pop Candy,SKU51081,41413,127,5259451,0.0594,312411.39,4947039.61,,No,Transfer,4
TRX2022341188,25/02/2022,Makassar,South Sulawesi,Makassar,Distributor,PT Global Snack Dist,OUT3960,Online Store,SP137,Beverages,Nutri Grain Drink,SKU55013,10047,15,150705,0.0338,5093.83,145611.17,Bundle Promo,No,Cash,1
TRX2022556611,2022-08-20,Bandung,West Java,Bandung,General Trade,PT Maju Jaya Distribusi,OUT6442,Supermarket,SP589,Beverages,Energy Cocoa Drink,SKU37213,40359,70,2825130,0.1224,345795.91,2479334.09,Bundle Promo,No,Credit Term,4
TRX2022498456,2022-09-07,Jakarta,DKI Jakarta,Jakarta,Distributor,,OUT2676,Online Store,SP200,Candy,Fruit Jelly Candy,SKU90532,44866,20,897320,0.1074,96372.17,800947.83,Retail Discount,No,Credit Term,3
TRX2022296404,2022-09-09,Medan,North Sumatra,Medan,E-commerce,PT Nusantara Supply,OUT7686,Online Store,SP633,Nuts,Salted Cashew Mix,SKU35104,24026,178,4276628,0.0447,191165.27,4085462.73,Bundle Promo,No,Credit Term,4
TRX2022107335,2022-09-28,Makassar,South Sulawesi,Makassar,General Trade,,OUT5038,Supermarket,SP132,Nuts,Honey Roasted Peanut,SKU44693,11951,78,932178,0.2406,224282.03,707895.97,None,No,Credit Term,12
TRX2022568333,04/10/2022,Yogyakarta,DI Yogyakarta,Yogyakarta,E-commerce,,OUT3491,Supermarket,SP795,Beverages,Nutri Grain Drink,SKU85607,2486,100,248600,0.0212,5270.32,243329.68,None,No,Credit Term,5
TRX2022879693,26/12/2022,Surabaya,East Java,Surabaya,E-commerce,PT Maju Jaya Distribusi,OUT1977,Traditional Store,SP108,Biscuits,Butter Crunch Biscuit,SKU14216,14638,100,1463800,0.1065,155894.7,1307905.3,Retail Discount,No,Credit Term,3
TRX2022651162,2022-06-06,Jakarta,DKI Jakarta,Jakarta,E-commerce,PT Nusantara Supply,OUT4638,Traditional Store,SP487,Snacks,Savory Chips,SKU96530,47218,119,5618942,0.14,786651.88,4832290.12,Retail Discount,No,Cash,6
TRX2022319941,2022-08-14,Surabaya,East Java,Surabaya,Distributor,PT Sinar Distribusi,OUT2017,Traditional Store,SP892,Candy,Fruit Jelly Candy,SKU75301,47526,118,5608068,0.0371,208059.32,5400008.68,None,No,Credit Term,11
TRX2022885451,21/01/2022,Medan,North Sumatra,Medan,Modern Trade,PT Sinar Distribusi,OUT6247,Minimarket,SP792,Biscuits,Butter Crunch Biscuit,SKU18720,36309,161,5845749,0.1468,858155.95,4987593.05,,No,Transfer,2
TRX2022518520,24/07/2022,Medan,North Sumatra,Medan,General Trade,PT Global Snack Dist,OUT9234,Minimarket,SP471,Nuts,Honey Roasted Peanut,SKU29487,42829,119,5096651,0.1841,938293.45,4158357.55,None,No,Cash,4
TRX2022682565,2022-09-03,Yogyakarta,DI Yogyakarta,Yogyakarta,E-commerce,,OUT2688,Online Store,SP582,Beverages,Nutri Grain Drink,SKU82873,12388,86,1065368,0.0135,14382.47,1050985.53,Seasonal Promo,No,Cash,8
TRX2022484725,2022-11-30,Bandung,West Java,Bandung,Modern Trade,PT Sinar Distribusi,OUT4200,Online Store,SP184,Candy, Fruit Jelly Candy ,SKU44462,17634,151,2662734,0.084,223669.66,2439064.34,None,No,Cash,2
TRX2022497528,23/11/2022,Semarang,Central Java,Semarang,E-commerce,,OUT5968,Traditional Store,SP130,Beverages,Nutri Grain Drink,SKU16840,28443,116,3299388,0.2015,664826.68,2634561.32,Retail Discount,No,Credit Term,1
TRX2022567953,07/06/2022,Bandung,West Java,Bandung,Modern Trade,,OUT1976,Minimarket,SP233,Nuts,Salted Cashew Mix,SKU93194,31138,88,2740144,0.2447,670513.24,2069630.76,None,No,Cash,10
TRX2022466378,2022-01-21,Yogyakarta,DI Yogyakarta,Yogyakarta,Modern Trade,,OUT7559,Minimarket,SP287,Nuts,Spicy Peanut Mix,SKU32333,24087,133,3203571,0.0616,197339.97,3006231.03,None,No,Transfer,11
TRX2022130445,04/03/2022,Surabaya,East Java,Surabaya,General Trade,PT Nusantara Supply,OUT3314,Minimarket,SP443,Beverages,Nutri Grain Drink,SKU86753,5852,88,514976,0.154,79306.3,435669.7,,No,Cash,8
TRX2022998787,2022-11-10,Makassar,South Sulawesi,Makassar,Modern Trade,PT Nusantara Supply,OUT4063,Minimarket,SP761,Candy,Mint Pop Candy,SKU92413,8405,92,773260,0.0313,24203.04,749056.96,Seasonal Promo,No,Credit Term,5
TRX2022562808,2022-07-31,Medan,North Sumatra,Medan,Distributor,PT Nusantara Supply,OUT4707,Minimarket,SP953,Beverages,Choco Malt Drink,SKU24131,12099,52,629148,0.0624,39258.84,589889.16,Bundle Promo,No,Credit Term,10
TRX2022755413,2022-01-05,Semarang,Central Java,Semarang,General Trade,,OUT5784,Minimarket,SP886,Nuts,Spicy Peanut Mix,SKU30509,35646,184,6558864,0.0373,244645.63,6314218.37,None,No,Transfer,3
TRX2022117440,31/08/2022,Medan,North Sumatra,Medan,General Trade,PT Nusantara Supply,OUT1867,Online Store,SP177,Nuts,Spicy Peanut Mix,SKU74166,10487,49,513863,0.1846,94859.11,419003.89,Retail Discount,No,Cash,5
TRX2022667695,2022-09-26,Bandung,West Java,Bandung,General Trade,PT Nusantara Supply,OUT3889,Minimarket,SP869,Biscuits,Choco Delight Biscuit,SKU53921,38883,151,5871333,0.1485,871892.95,4999440.05,,No,Transfer,7
TRX2022991472,2022-07-21,Semarang,Central Java,Semarang,E-commerce,PT Global Snack Dist,OUT6340,Minimarket,SP758,Biscuits,Golden Cream Biscuit,SKU34428,39900,79,3152100,0.0285,89834.85,3062265.15,Retail Discount,No,Cash,9
TRX2022210640,2022-01-03,Bandung,West Java,Bandung,E-commerce,PT Sinar Distribusi,OUT7623,Traditional Store,SP192,Nuts,Honey Roasted Peanut,SKU47569,12265,132,1618980,0.0455,73663.59,1545316.41,None,No,Cash,1
TRX2022974924,16/07/2022,Makassar,South Sulawesi,Makassar,E-commerce,PT Global Snack Dist,OUT5568,Minimarket,SP190,Candy, Fruit Jelly Candy ,SKU80907,6858,123,843534,0.0806,67988.84,775545.16,None,No,Transfer,1
TRX2022915370,2022-07-22,Medan,North Sumatra,Medan,Modern Trade,,OUT2117,Supermarket,SP179,Snacks,Savory Chips,SKU56296,10201,8,81608,0.002,163.22,81444.78,,No,Credit Term,2
TRX2022900157,2022-03-16,Palembang,South Sumatra,Palembang,E-commerce,PT Nusantara Supply,OUT5903,Online Store,SP707,Biscuits,Golden Cream Biscuit,SKU14862,13279,1,13279,0.182,2416.78,10862.22,,No,Credit Term,1
TRX2022537405,27/10/2022,Jakarta,DKI Jakarta,Jakarta,E-commerce,PT Global Snack Dist,OUT6501,Online Store,SP998,Nuts,Salted Cashew Mix,SKU73578,44608,31,1382848,0.1408,194705.0,1188143.0,,No,Credit Term,12
TRX2022927122,2022-08-02,Yogyakarta,DI Yogyakarta,Yogyakarta,Modern Trade,PT Global Snack Dist,OUT1151,Minimarket,SP334,Nuts,Honey Roasted Peanut,SKU73929,31906,77,2456762,0.0268,65841.22,2390920.78,Retail Discount,No,Cash,4
TRX2022127073,22/04/2022,Semarang,Central Java,Semarang,General Trade,PT Maju Jaya Distribusi,OUT3856,Online Store,SP404,Beverages,Energy Cocoa Drink,SKU68351,9822,115,1129530,0.1188,134188.16,995341.84,Seasonal Promo,Yes,Cash,11
TRX2022971159,2022-08-24,Bandung,West Java,Bandung,General Trade,PT Sinar Distribusi,OUT2847,Minimarket,SP521,Beverages,Energy Cocoa Drink,SKU73852,30399,150,4559850,0.1977,901482.34,3658367.66,Retail Discount,No,Transfer,11
TRX2022151423,19/06/2022,Makassar,South Sulawesi,Makassar,Modern Trade,PT Maju Jaya Distribusi,OUT7853,Minimarket,SP985,Candy, Caramel Drop Candy ,SKU62936,40661,86,3496846,0.216,755318.74,2741527.26,,No,Cash,13
TRX2022744407,11/12/2022,Semarang,Central Java,Semarang,E-commerce,PT Sinar Distribusi,OUT8272,Supermarket,SP417,Nuts, Salted Cashew Mix ,SKU35004,43469,84,3651396,0.1554,567426.94,3083969.06,Retail Discount,No,Cash,4
TRX2022461836,2022-11-08,Palembang,South Sumatra,Palembang,E-commerce,PT Global Snack Dist,OUT9317,Traditional Store,SP125,Beverages,Choco Malt Drink,SKU82365,2442,180,439560,0.1005,44175.78,395384.22,,No,Transfer,4
TRX2022101490,2022-08-28,Yogyakarta,DI Yogyakarta,Yogyakarta,Modern Trade,,OUT2969,Traditional Store,SP939,Snacks,Savory Chips,SKU31158,20626,62,1278812,0.122,156015.06,1122796.94,,No,Transfer,7
TRX2022904798,2022-09-16,Surabaya,East Java,Surabaya,General Trade,PT Maju Jaya Distribusi,OUT2741,Supermarket,SP209,Biscuits,Butter Crunch Biscuit,SKU46630,36666,2,73332,0.243,17819.68,55512.32,Seasonal Promo,No,Transfer,2
TRX2022206632,2022-06-22,Yogyakarta,DI Yogyakarta,Yogyakarta,Modern Trade,,OUT7469,Minimarket,SP250,Snacks,Spicy Curl,SKU99295,28109,23,646507,0.1987,128460.94,518046.06,Seasonal Promo,No,Transfer,5
TRX2022186932,2022-03-28,Yogyakarta,DI Yogyakarta,Yogyakarta,General Trade,PT Sinar Distribusi,OUT9916,Traditional Store,SP163,Snacks,Crunchy Bite,SKU89400,30075,123,3699225,0.0976,361044.36,3338180.64,,No,Credit Term,13
TRX2022497835,20/08/2022,Jakarta,DKI Jakarta,Jakarta,Modern Trade,PT Global Snack Dist,OUT9509,Traditional Store,SP250,Nuts,Salted Cashew Mix,SKU68921,39827,38,1513426,0.1195,180854.41,1332571.59,Bundle Promo,No,Credit Term,1
TRX2022847652,26/11/2022,Jakarta,DKI Jakarta,Jakarta,General Trade,PT Maju Jaya Distribusi,OUT8853,Traditional Store,SP562,Snacks,Savory Chips,SKU84825,48214,70,3374980,0.0089,30037.32,3344942.68,Bundle Promo,No,Cash,5
TRX2022103155,29/01/2022,Bandung,West Java,Bandung,Distributor,PT Nusantara Supply,OUT1375,Minimarket,SP278,Biscuits,Golden Cream Biscuit,SKU85003,10623,78,828594,0.1015,84102.29,744491.71,None,No,Transfer,7
TRX2022968890,2022-12-10,Yogyakarta,DI Yogyakarta,Yogyakarta,Modern Trade,PT Maju Jaya Distribusi,OUT2990,Online Store,SP685,Candy,Mint Pop Candy,SKU38912,15564,54,840456,0.15,126068.4,714387.6,Bundle Promo,No,Transfer,11
TRX2022940145,2022-11-02,Surabaya,East Java,Surabaya,E-commerce,PT Maju Jaya Distribusi,OUT8784,Minimarket,SP621,Candy,Mint Pop Candy,SKU41868,48997,186,9113442,0.1107,1008858.03,8104583.97,Retail Discount,No,Cash,9
TRX2022983812,18/03/2022,Makassar,South Sulawesi,Makassar,Modern Trade,PT Global Snack Dist,OUT6505,Traditional Store,SP522,Snacks, Savory Chips ,SKU60044,11135,33,367455,0.1186,43580.16,323874.84,Retail Discount,No,Cash,11
TRX2022462567,2022-01-04,Makassar,South Sulawesi,Makassar,Distributor,PT Maju Jaya Distribusi,OUT6165,Online Store,SP580,Candy, Caramel Drop Candy ,SKU19563,20387,1,20387,0.0443,903.14,19483.86,Seasonal Promo,No,Credit Term,13
TRX2022405169,2022-10-02,Yogyakarta,DI Yogyakarta,Yogyakarta,Modern Trade,,OUT4070,Traditional Store,SP129,Biscuits,Choco Delight Biscuit,SKU82119,39955,134,5353970,0.1956,1047236.53,4306733.47,Retail Discount,No,Credit Term,13
TRX2022662772,12/06/2022,Surabaya,East Java,Surabaya,Distributor,PT Sinar Distribusi,OUT3295,Online Store,SP376,Snacks,Spicy Curl,SKU69746,13858,68,942344,0.183,172448.95,769895.05,Retail Discount,No,Credit Term,9
TRX2022966394,2022-02-04,Jakarta,DKI Jakarta,Jakarta,Modern Trade,PT Global Snack Dist,OUT8242,Traditional Store,SP251,Snacks,Spicy Curl,SKU75528,14819,154,2282126,0.1607,366737.65,1915388.35,None,No,Cash,3
TRX2022834574,2022-12-13,Bandung,West Java,Bandung,Modern Trade,PT Nusantara Supply,OUT1844,Traditional Store,SP681,Beverages,Choco Malt Drink,SKU19935,10086,167,1684362,0.1075,181068.92,1503293.08,None,No,Cash,9
TRX2022404535,2022-08-03,Jakarta,DKI Jakarta,Jakarta,Modern Trade,PT Sinar Distribusi,OUT6777,Online Store,SP493,Beverages,Energy Cocoa Drink,SKU71702,37338,29,1082802,0.0199,21547.76,1061254.24,Seasonal Promo,Yes,Transfer,3
TRX2022787164,23/11/2022,Bandung,West Java,Bandung,Modern Trade,PT Nusantara Supply,OUT1729,Online Store,SP646,Nuts, Honey Roasted Peanut ,SKU47475,13045,119,1552355,0.1262,195907.2,1356447.8,Bundle Promo,No,Credit Term,6
TRX2022287975,2022-07-21,Bandung,West Java,Bandung,General Trade,PT Maju Jaya Distribusi,OUT1255,Supermarket,SP524,Snacks,Savory Chips,SKU22633,11310,69,780390,0.2287,178475.19,601914.81,Seasonal Promo,No,Cash,7
TRX2022480913,2022-05-20,Jakarta,DKI Jakarta,Jakarta,E-commerce,PT Sinar Distribusi,OUT7134,Online Store,SP409,Beverages,Nutri Grain Drink,SKU51521,10253,199,2040347,0.0592,120788.54,1919558.46,None,No,Transfer,14
TRX2022869178,25/05/2022,Bandung,West Java,Bandung,Distributor,PT Global Snack Dist,OUT8799,Minimarket,SP632,Biscuits,Choco Delight Biscuit,SKU70277,42528,124,5273472,0.1792,945006.18,4328465.82,Seasonal Promo,No,Transfer,6
TRX2022598965,26/12/2022,Surabaya,East Java,Surabaya,E-commerce,,OUT3216,Online Store,SP471,Beverages,Energy Cocoa Drink,SKU49542,21945,181,3972045,0.0512,203368.7,3768676.3,Retail Discount,No,Transfer,9
TRX2022715307,2022-02-24,Jakarta,DKI Jakarta,Jakarta,Modern Trade,PT Global Snack Dist,OUT9548,Minimarket,SP450,Candy,Fruit Jelly Candy,SKU18065,49649,27,1340523,0.0214,28687.19,1311835.81,Bundle Promo,No,Transfer,4
TRX2022335047,2022-09-29,Medan,North Sumatra,Medan,General Trade,PT Maju Jaya Distribusi,OUT7416,Minimarket,SP945,Snacks,Spicy Curl,SKU36753,41204,102,4202808,0.1037,435831.19,3766976.81,Retail Discount,No,Transfer,10
TRX2022216882,2022-04-09,Yogyakarta,DI Yogyakarta,Yogyakarta,E-commerce,PT Sinar Distribusi,OUT5706,Traditional Store,SP749,Beverages,Energy Cocoa Drink,SKU61006,8722,139,1212358,0.1025,124266.69,1088091.3,Seasonal Promo,No,Cash,7
TRX2022376800,2022-06-05,Makassar,South Sulawesi,Makassar,General Trade,PT Maju Jaya Distribusi,OUT7453,Supermarket,SP698,Beverages,Choco Malt Drink,SKU97487,29034,43,1248462,0.0811,101250.27,1147211.73,None,No,Cash,3
TRX2022206805,02/07/2022,Palembang,South Sumatra,Palembang,E-commerce,PT Nusantara Supply,OUT1746,Online Store,SP538,Biscuits, Butter Crunch Biscuit ,SKU17246,44890,42,1885380,0.2238,421948.04,1463431.96,Retail Discount,No,Credit Term,3
TRX2022645295,2022-01-09,Medan,North Sumatra,Medan,Modern Trade,PT Global Snack Dist,OUT6080,Traditional Store,SP237,Beverages,Choco Malt Drink,SKU28233,47637,93,4430241,0.1998,885162.15,3545078.85,Bundle Promo,No,Transfer,5
TRX2022796036,2022-10-04,Surabaya,East Java,Surabaya,Modern Trade,,OUT6968,Online Store,SP510,Snacks,Savory Chips,SKU76485,24540,77,1889580,0.2146,405503.87,1484076.13,,No,Transfer,7
TRX2022944105,2022-12-04,Jakarta,DKI Jakarta,Jakarta,General Trade,PT Sinar Distribusi,OUT4780,Online Store,SP924,Biscuits,Choco Delight Biscuit,SKU47618,37049,165,6113085,0.1936,1183493.26,4929591.74,Seasonal Promo,No,Credit Term,9
TRX2022227610,08/04/2022,Surabaya,East Java,Surabaya,General Trade,,OUT4710,Supermarket,SP554,Candy,Fruit Jelly Candy,SKU66521,47162,73,3442826,0.0246,84693.52,3358132.48,Retail Discount,No,Credit Term,7
TRX2022838290,16/06/2022,Surabaya,East Java,Surabaya,Distributor,PT Nusantara Supply,OUT3630,Supermarket,SP440,Beverages,Nutri Grain Drink,SKU18303,19377,81,1569537,0.0926,145339.13,1424197.87,,No,Cash,2
TRX2022370725,2022-01-13,Bandung,West Java,Bandung,Distributor,,OUT1591,Minimarket,SP110,Nuts,Honey Roasted Peanut,SKU41773,32851,10,328510,0.0127,4172.08,324337.92,Bundle Promo,No,Cash,7
TRX2022171352,18/03/2022,Surabaya,East Java,Surabaya,E-commerce,,OUT2251,Traditional Store,SP684,Nuts,Salted Cashew Mix,SKU98574,30250,22,665500,0.1911,127177.05,538322.95,Retail Discount,No,Credit Term,12
TRX2022439650,2022-08-10,Palembang,South Sumatra,Palembang,Modern Trade,,OUT8222,Online Store,SP489,Biscuits,Golden Cream Biscuit,SKU94874,43476,10,434760,0.0521,22651.0,412109.0,Retail Discount,No,Transfer,9
TRX2022449326,05/09/2022,Semarang,Central Java,Semarang,General Trade,PT Sinar Distribusi,OUT7345,Traditional Store,SP601,Candy,Fruit Jelly Candy,SKU50082,34960,47,1643120,0.1982,325666.38,1317453.62,,No,Transfer,12
TRX2022335512,13/08/2022,Bandung,West Java,Bandung,E-commerce,PT Global Snack Dist,OUT1522,Minimarket,SP348,Snacks,Savory Chips,SKU33169,12083,28,338324,0.0669,22633.88,315690.12,Bundle Promo,No,Cash,6
TRX2022424687,2022-12-27,Surabaya,East Java,Surabaya,Distributor,PT Nusantara Supply,OUT4132,Online Store,SP140,Biscuits,Butter Crunch Biscuit,SKU38453,23937,91,2178267,0.0777,169251.35,2009015.65,None,Yes,Transfer,13
TRX2022918348,07/04/2022,Palembang,South Sumatra,Palembang,General Trade,PT Nusantara Supply,OUT9280,Online Store,SP260,Snacks,Crunchy Bite,SKU56435,30790,130,4002700,0.0304,121682.08,3881017.92,Bundle Promo,No,Transfer,3
TRX2022782936,2022-04-05,Semarang,Central Java,Semarang,E-commerce,PT Sinar Distribusi,OUT2075,Supermarket,SP602,Biscuits,Golden Cream Biscuit,SKU24583,22111,113,2498543,0.0847,211626.59,2286916.41,None,No,Credit Term,2
TRX2022350939,25/03/2022,Surabaya,East Java,Surabaya,Modern Trade,PT Global Snack Dist,OUT6473,Traditional Store,SP905,Biscuits, Butter Crunch Biscuit ,SKU63977,32293,160,5166880,0.1777,918154.58,4248725.42,Bundle Promo,No,Cash,9
TRX2022725037,2022-04-23,Medan,North Sumatra,Medan,Modern Trade,,OUT6761,Traditional Store,SP504,Candy,Mint Pop Candy,SKU95122,29778,66,1965348,0.221,434341.91,1531006.09,Seasonal Promo,No,Transfer,7
TRX2022390812,2022-09-23,Jakarta,DKI Jakarta,Jakarta,E-commerce,PT Global Snack Dist,OUT9863,Online Store,SP756,Nuts,Honey Roasted Peanut,SKU44845,47126,134,6314884,0.2034,1284447.41,5030436.59,Bundle Promo,No,Cash,1
TRX2022330458,2022-07-26,Makassar,South Sulawesi,Makassar,Modern Trade,PT Global Snack Dist,OUT9689,Traditional Store,SP271,Candy,Mint Pop Candy,SKU15602,27604,180,4968720,0.101,501840.72,4466879.28,Seasonal Promo,No,Cash,12
TRX2022630847,27/12/2022,Jakarta,DKI Jakarta,Jakarta,E-commerce,PT Global Snack Dist,OUT1481,Supermarket,SP727,Snacks,Spicy Curl,SKU81109,34256,95,3254320,0.0029,9437.53,3244882.47,None,No,Credit Term,11
TRX2022499910,2022-07-21,Palembang,South Sumatra,Palembang,Distributor,PT Nusantara Supply,OUT1587,Traditional Store,SP722,Biscuits,Golden Cream Biscuit,SKU49623,20886,11,229746,0.1128,25915.35,203830.65,Retail Discount,No,Cash,14
TRX2022395655,25/08/2022,Yogyakarta,DI Yogyakarta,Yogyakarta,Modern Trade,PT Maju Jaya Distribusi,OUT7548,Online Store,SP810,Beverages,Energy Cocoa Drink,SKU59463,16993,33,560769,0.1435,80470.35,480298.65,Retail Discount,No,Credit Term,11
TRX2022199347,2022-04-25,Surabaya,East Java,Surabaya,Modern Trade,,OUT7089,Traditional Store,SP883,Beverages,Energy Cocoa Drink,SKU50340,38296,157,6012472,0.1227,737730.31,5274741.69,,No,Cash,1
TRX2022503455,21/08/2022,Palembang,South Sumatra,Palembang,Distributor,PT Global Snack Dist,OUT6118,Minimarket,SP202,Biscuits, Butter Crunch Biscuit ,SKU36202,49515,118,5842770,0.1272,743200.34,5099569.66,Retail Discount,No,Transfer,7
TRX2022771692,2022-10-13,Yogyakarta,DI Yogyakarta,Yogyakarta,Distributor,PT Nusantara Supply,OUT4132,Traditional Store,SP899,Biscuits,Golden Cream Biscuit,SKU86833,6176,87,537312,0.1639,88065.44,449246.56,,No,Transfer,11
TRX2022624448,03/09/2022,Bandung,West Java,Bandung,Modern Trade,PT Maju Jaya Distribusi,OUT8699,Supermarket,SP148,Snacks,Crunchy Bite,SKU14312,19073,92,1754716,0.1295,227235.72,1527480.28,Seasonal Promo,No,Credit Term,8
TRX2022924547,16/03/2022,Yogyakarta,DI Yogyakarta,Yogyakarta,E-commerce,,OUT6794,Supermarket,SP939,Nuts,Honey Roasted Peanut,SKU45715,45465,200,9093000,0.0634,576496.2,8516503.8,Bundle Promo,No,Transfer,6
TRX2022521118,2022-02-23,Jakarta,DKI Jakarta,Jakarta,E-commerce,PT Sinar Distribusi,OUT5257,Online Store,SP489,Beverages,Energy Cocoa Drink,SKU88537,47823,38,1817274,0.0473,85957.06,1731316.94,Bundle Promo,No,Cash,3
TRX2022433886,2022-09-22,Bandung,West Java,Bandung,Modern Trade,PT Sinar Distribusi,OUT1545,Supermarket,SP647,Candy,Fruit Jelly Candy,SKU90822,2574,145,373230,0.1562,58298.53,314931.47,None,No,Credit Term,9
TRX2022211625,2022-02-18,Yogyakarta,DI Yogyakarta,Yogyakarta,Distributor,PT Nusantara Supply,OUT8159,Traditional Store,SP113,Snacks,Crunchy Bite,SKU68720,10465,88,920920,0.1039,95683.59,825236.41,,No,Cash,3
