Transaction_ID,Transaction_Date,Region,Province,City,Sales_Channel,Distributor_Name,Outlet_ID,Outlet_Type,Salesperson_ID,Product_Category,Product_Name,SKU_Code,Unit_Price,Quantity_Sold,Gross_Sales,Discount_Percent,Discount_Amount,Net_Sales,Promotion_Type,Return_Flag,Payment_Method,Delivery_Time_Days
TRX2020969241,2020-08-01,Makassar,South Sulawesi,Makassar,E-commerce,,OUT9189,Traditional Store,SP593,Biscuits,Butter Crunch Biscuit,SKU29732,45782,101,4623982,0.2489,1150909.12,3473072.88,Bundle Promo,No,Transfer,6
TRX2020851718,19/02/2020,Surabaya,East Java,Surabaya,General Trade,,OUT4286,Minimarket,SP433,Beverages,Energy Cocoa Drink,SKU69247,28015,175,4902625,0.1376,674601.2,4228023.8,Seasonal Promo,No,Credit Term,10
TRX2020873293,05/01/2020,Makassar,South Sulawesi,Makassar,E-commerce,PT Nusantara Supply,OUT2873,Traditional Store,SP961,Snacks,Spicy Curl,SKU90805,25336,27,684072,0.2201,150564.25,533507.75,Seasonal Promo,No,Cash,7
TRX2020634421,2020-10-22,Medan,North Sumatra,Medan,Modern Trade,PT Nusantara Supply,OUT7570,Minimarket,SP968,Candy,Mint Pop Candy,SKU30793,32847,194,6372318,0.0161,102594.32,6269723.68,None,No,Credit Term,14
TRX2020373966,2020-03-27,Palembang,South Sumatra,Palembang,Modern Trade,PT Nusantara Supply,OUT1578,Supermarket,SP278,Snacks,Crunchy Bite,SKU14081,15142,58,878236,0.0285,25029.73,853206.27,Retail Discount,No,Cash,3
TRX2020305799,26/11/2020,Surabaya,East Java,Surabaya,General Trade,PT Nusantara Supply,OUT9953,Online Store,SP927,Snacks,Spicy Curl,SKU58275,42022,74,3109628,0.1589,494119.89,2615508.11,Seasonal Promo,No,Credit Term,12
TRX2020322548,2020-05-05,Semarang,Central Java,Semarang,E-commerce,PT Maju Jaya Distribusi,OUT8186,Supermarket,SP456,Snacks,Savory Chips,SKU19327,26676,74,1974024,0.0412,81329.79,1892694.21,Seasonal Promo,No,Transfer,5
TRX2020637036,2020-08-11,Yogyakarta,DI Yogyakarta,Yogyakarta,Distributor,PT Global Snack Dist,OUT9330,Minimarket,SP257,Nuts,Honey Roasted Peanut,SKU40342,39121,6,234726,0.0806,18918.92,215807.08,Bundle Promo,No,Transfer,4
TRX2020578205,2020-11-22,Makassar,South Sulawesi,Makassar,General Trade,PT Maju Jaya Distribusi,OUT2223,Supermarket,SP142,Nuts,Salted Cashew Mix,SKU34596,16310,126,2055060,0.191,392516.46,1662543.54,Seasonal Promo,No,Credit Term,13
TRX2020578538,19/09/2020,Makassar,South Sulawesi,Makassar,E-commerce,PT Maju Jaya Distribusi,OUT4963,Supermarket,SP819,Biscuits,Choco Delight Biscuit,SKU79103,23355,76,1774980,0.0654,116083.69,1658896.31,Seasonal Promo,No,Cash,8
TRX2020946334,25/01/2020,Medan,North Sumatra,Medan,E-commerce,PT Maju Jaya Distribusi,OUT5749,Supermarket,SP616,Beverages,Nutri Grain Drink,SKU68479,44750,154,6891500,0.199,1371408.5,5520091.5,None,No,Cash,7
TRX2020478882,01/02/2020,Yogyakarta,DI Yogyakarta,Yogyakarta,Modern Trade,PT Global Snack Dist,OUT3447,Supermarket,SP494,Nuts,Honey Roasted Peanut,SKU94050,7754,193,1496522,0.2495,373382.24,1123139.76,None,No,Credit Term,2
TRX2020320260,2020-07-03,Yogyakarta,DI Yogyakarta,Yogyakarta,Modern Trade,PT Global Snack Dist,OUT8310,Traditional Store,SP182,Candy,Fruit Jelly Candy,SKU46841,9578,47,450166,0.1851,83325.73,366840.27,None,No,Credit Term,12
TRX2020463012,30/07/2020,Semarang,Central Java,Semarang,Modern Trade,PT Sinar Distribusi,OUT2097,Traditional Store,SP814,Biscuits, Golden Cream Biscuit ,SKU57614,14848,139,2063872,0.0579,119498.19,1944373.81,,No,Cash,6
TRX2020184201,25/10/2020,Yogyakarta,DI Yogyakarta,Yogyakarta,General Trade,,OUT8723,Minimarket,SP654,Nuts,Salted Cashew Mix,SKU28434,45571,104,4739384,0.2081,986265.81,3753118.19,None,No,Cash,14
TRX2020454159,2020-11-25,Palembang,South Sumatra,Palembang,E-commerce,,OUT4365,Online Store,SP257,Beverages, Energy Cocoa Drink ,SKU95391,46945,87,4084215,0.1453,593436.44,3490778.56,Seasonal Promo,No,Credit Term,10
TRX2020309691,2020-05-31,Semarang,Central Java,Semarang,E-commerce,PT Global Snack Dist,OUT6865,Minimarket,SP754,Candy,Mint Pop Candy,SKU58205,36396,82,2984472,0.1123,335156.21,2649315.79,,No,Transfer,9
TRX2020274876,03/06/2020,Makassar,South Sulawesi,Makassar,Distributor,PT Sinar Distribusi,OUT2299,Minimarket,SP884,Beverages,Choco Malt Drink,SKU47633,38028,20,760560,0.0303,23044.97,737515.03,None,No,Transfer,4
TRX2020476817,06/06/2020,Medan,North Sumatra,Medan,E-commerce,PT Nusantara Supply,OUT8675,Online Store,SP278,Candy,Fruit Jelly Candy,SKU55863,8501,177,1504677,0.0183,27535.59,1477141.41,None,No,Cash,1
TRX2020482744,2020-06-20,Semarang,Central Java,Semarang,Distributor,PT Global Snack Dist,OUT9981,Supermarket,SP116,Candy,Caramel Drop Candy,SKU18201,33872,87,2946864,0.1685,496546.58,2450317.42,Bundle Promo,No,Transfer,13
TRX2020896588,13/10/2020,Makassar,South Sulawesi,Makassar,E-commerce,PT Nusantara Supply,OUT6640,Traditional Store,SP932,Candy,Mint Pop Candy,SKU67036,44286,128,5668608,0.1276,723314.38,4945293.62,None,No,Transfer,12
TRX2020371346,2020-03-17,Surabaya,East Java,Surabaya,E-commerce,PT Global Snack Dist,OUT6814,Minimarket,SP508,Biscuits, Golden Cream Biscuit ,SKU86104,48074,47,2259478,0.1578,356545.63,1902932.37,Retail Discount,No,Cash,6
TRX2020855009,2020-12-24,Bandung,West Java,Bandung,E-commerce,PT Global Snack Dist,OUT6377,Traditional Store,SP505,Beverages,Choco Malt Drink,SKU23428,47282,114,5390148,0.2095,1129236.01,4260911.99,,No,Transfer,8
TRX2020628443,06/06/2020,Makassar,South Sulawesi,Makassar,Modern Trade,PT Sinar Distribusi,OUT9248,Supermarket,SP408,Beverages,Nutri Grain Drink,SKU48999,46424,198,9191952,0.0554,509234.14,8682717.86,Seasonal Promo,No,Credit Term,13
TRX2020841020,14/01/2020,Medan,North Sumatra,Medan,Modern Trade,,OUT5354,Supermarket,SP647,Beverages,Choco Malt Drink,SKU39343,14323,88,1260424,0.0161,20292.83,1240131.17,Seasonal Promo,No,Cash,1
TRX2020484403,23/04/2020,Palembang,South Sumatra,Palembang,Distributor,PT Sinar Distribusi,OUT7481,Online Store,SP679,Biscuits,Butter Crunch Biscuit,SKU27615,35631,79,2814849,0.0942,265158.78,2549690.22,None,No,Credit Term,4
TRX2020642836,2020-02-18,Semarang,Central Java,Semarang,E-commerce,PT Maju Jaya Distribusi,OUT8119,Traditional Store,SP324,Snacks, Savory Chips ,SKU18981,30319,183,5548377,0.1871,1038101.34,4510275.66,,No,Transfer,14
TRX2020787771,2020-01-08,Jakarta,DKI Jakarta,Jakarta,Distributor,PT Sinar Distribusi,OUT3894,Supermarket,SP447,Beverages,Choco Malt Drink,SKU46186,14684,119,1747396,0.1162,203047.42,1544348.58,Seasonal Promo,No,Transfer,3
TRX2020963096,2020-02-05,Semarang,Central Java,Semarang,Modern Trade,,OUT3029,Supermarket,SP222,Snacks,Spicy Curl,SKU96095,9823,21,206283,0.0733,15120.54,191162.46,,No,Transfer,11
TRX2020159201,2020-07-13,Makassar,South Sulawesi,Makassar,Modern Trade,,OUT5493,Minimarket,SP818,Candy,Fruit Jelly Candy,SKU82635,26055,108,2813940,0.0029,8160.43,2805779.57,Seasonal Promo,No,Transfer,3
TRX2020238941,04/11/2020,Palembang,South Sumatra,Palembang,General Trade,PT Nusantara Supply,OUT4190,Minimarket,SP380,Biscuits,Golden Cream Biscuit,SKU49046,45744,6,274464,0.2302,63181.61,211282.39,,No,Credit Term,10
TRX2020342292,12/05/2020,Makassar,South Sulawesi,Makassar,E-commerce,,OUT1945,Minimarket,SP757,Snacks,Spicy Curl,SKU73103,27860,94,2618840,0.147,384969.48,2233870.52,,No,Cash,6
TRX2020986344,18/06/2020,Palembang,South Sumatra,Palembang,General Trade,PT Global Snack Dist,OUT8597,Traditional Store,SP483,Beverages,Choco Malt Drink,SKU67460,16237,188,3052556,0.2233,681635.75,2370920.25,Retail Discount,No,Credit Term,7
TRX2020476160,10/04/2020,Makassar,South Sulawesi,Makassar,E-commerce,,OUT3219,Online Store,SP375,Snacks,Savory Chips,SKU85166,4567,152,694184,0.1635,113499.08,580684.92,Seasonal Promo,No,Transfer,3
TRX2020499039,04/07/2020,Yogyakarta,DI Yogyakarta,Yogyakarta,E-commerce,,OUT8867,Online Store,SP886,Candy,Caramel Drop Candy,SKU85019,38324,125,4790500,0.249,1192834.5,3597665.5,Retail Discount,No,Credit Term,2
TRX2020903061,20/09/2020,Semarang,Central Java,Semarang,General Trade,PT Sinar Distribusi,OUT7711,Online Store,SP651,Nuts,Salted Cashew Mix,SKU82666,29169,11,320859,0.0515,16524.24,304334.76,Bundle Promo,No,Transfer,5
TRX2020506201,2020-01-17,Bandung,West Java,Bandung,Modern Trade,PT Global Snack Dist,OUT7551,Online Store,SP280,Beverages,Choco Malt Drink,SKU42562,15179,54,819666,0.106,86884.6,732781.4,Bundle Promo,Yes,Cash,4
TRX2020347472,2020-04-07,Makassar,South Sulawesi,Makassar,Modern Trade,PT Global Snack Dist,OUT8794,Minimarket,SP720,Biscuits, Choco Delight Biscuit ,SKU91376,16942,4,67768,0.0361,2446.42,65321.58,Seasonal Promo,No,Transfer,5
TRX2020627237,16/03/2020,Bandung,West Java,Bandung,E-commerce,,OUT6748,Online Store,SP965,Candy, Mint Pop Candy ,SKU40014,26184,199,5210616,0.2479,1291711.71,3918904.29,None,No,Transfer,11
TRX2020189184,2020-12-15,Yogyakarta,DI Yogyakarta,Yogyakarta,General Trade,,OUT9365,Minimarket,SP772,Beverages,Choco Malt Drink,SKU20364,7237,20,144740,0.0676,9784.42,134955.58,Bundle Promo,No,Cash,1
TRX2020378244,2020-05-02,Medan,North Sumatra,Medan,Modern Trade,PT Global Snack Dist,OUT4171,Supermarket,SP556,Candy,Fruit Jelly Candy,SKU25905,5759,62,357058,0.2194,78338.53,278719.47,,No,Cash,1
TRX2020855849,13/11/2020,Bandung,West Java,Bandung,Distributor,PT Sinar Distribusi,OUT7072,Online Store,SP257,Snacks,Spicy Curl,SKU41076,49565,107,5303455,0.0687,364347.36,4939107.64,Retail Discount,No,Transfer,10
TRX2020488605,2020-10-20,Bandung,West Java,Bandung,E-commerce,PT Sinar Distribusi,OUT6696,Supermarket,SP604,Biscuits, Choco Delight Biscuit ,SKU46339,38862,124,4818888,0.0776,373945.71,4444942.29,Seasonal Promo,No,Transfer,12
TRX2020737014,11/07/2020,Semarang,Central Java,Semarang,E-commerce,PT Nusantara Supply,OUT6305,Traditional Store,SP591,Snacks,Savory Chips,SKU64366,37683,159,5991597,0.0255,152785.72,5838811.28,Seasonal Promo,No,Cash,8
TRX2020167199,2020-11-05,Makassar,South Sulawesi,Makassar,Modern Trade,PT Nusantara Supply,OUT6740,Minimarket,SP516,Candy,Caramel Drop Candy,SKU92370,35330,189,6677370,0.0959,640359.78,6037010.22,Retail Discount,No,Credit Term,2
TRX2020673106,2020-10-20,Medan,North Sumatra,Medan,E-commerce,,OUT3362,Minimarket,SP336,Candy,Caramel Drop Candy,SKU71256,27580,98,2702840,0.0967,261364.63,2441475.37,Bundle Promo,No,Transfer,2
TRX2020418178,2020-08-03,Makassar,South Sulawesi,Makassar,Modern Trade,PT Nusantara Supply,OUT6488,Online Store,SP665,Snacks,Savory Chips,SKU21565,22318,25,557950,0.1328,74095.76,483854.24,,No,Credit Term,13
TRX2020446042,2020-12-08,Makassar,South Sulawesi,Makassar,Distributor,PT Sinar Distribusi,OUT3894,Online Store,SP104,Snacks,Savory Chips,SKU77912,47282,44,2080408,0.0981,204088.02,1876319.98,Retail Discount,No,Transfer,4
TRX2020769283,01/06/2020,Bandung,West Java,Bandung,Modern Trade,PT Nusantara Supply,OUT1066,Online Store,SP959,Snacks,Crunchy Bite,SKU65739,5980,69,412620,0.2249,92798.24,319821.76,Seasonal Promo,No,Credit Term,4
TRX2020291872,2020-11-06,Palembang,South Sumatra,Palembang,Modern Trade,,OUT3695,Supermarket,SP830,Candy,Caramel Drop Candy,SKU73690,40809,171,6978339,0.0072,50244.04,6928094.96,None,No,Transfer,9
TRX2020253344,12/07/2020,Makassar,South Sulawesi,Makassar,Distributor,PT Maju Jaya Distribusi,OUT9156,Online Store,SP137,Candy,Caramel Drop Candy,SKU12304,11692,52,607984,0.1749,106336.4,501647.6,Bundle Promo,No,Credit Term,5
TRX2020907047,2020-07-08,Makassar,South Sulawesi,Makassar,Distributor,,OUT1983,Online Store,SP580,Nuts,Honey Roasted Peanut,SKU31578,35131,44,1545764,0.0147,22722.73,1523041.27,,No,Credit Term,4
TRX2020526392,16/07/2020,Makassar,South Sulawesi,Makassar,Distributor,PT Nusantara Supply,OUT6349,Minimarket,SP816,Snacks,Crunchy Bite,SKU52492,9111,9,81999,0.1891,15506.01,66492.99,None,No,Transfer,1
TRX2020929266,18/10/2020,Medan,North Sumatra,Medan,Modern Trade,PT Sinar Distribusi,OUT9464,Online Store,SP476,Candy,Caramel Drop Candy,SKU44842,29699,146,4336054,0.0652,282710.72,4053343.28,None,Yes,Credit Term,9
TRX2020456972,10/11/2020,Medan,North Sumatra,Medan,Modern Trade,PT Global Snack Dist,OUT3369,Supermarket,SP166,Candy,Caramel Drop Candy,SKU54820,36219,87,3151053,0.1041,328024.62,2823028.38,,No,Transfer,7
TRX2020584447,2020-04-09,Medan,North Sumatra,Medan,E-commerce,PT Sinar Distribusi,OUT3376,Supermarket,SP862,Beverages,Energy Cocoa Drink,SKU30295,9029,137,1236973,0.0312,38593.56,1198379.44,None,No,Cash,5
TRX2020605714,16/07/2020,Palembang,South Sumatra,Palembang,Distributor,PT Sinar Distribusi,OUT4108,Traditional Store,SP960,Candy,Fruit Jelly Candy,SKU68468,21390,8,171120,0.0912,15606.14,155513.86,Retail Discount,No,Credit Term,5
TRX2020851909,2020-06-03,Palembang,South Sumatra,Palembang,General Trade,PT Global Snack Dist,OUT9042,Supermarket,SP756,Snacks,Spicy Curl,SKU55046,28833,185,5334105,0.0058,30937.81,5303167.19,,No,Transfer,1
TRX2020642820,21/06/2020,Bandung,West Java,Bandung,Distributor,PT Global Snack Dist,OUT4618,Minimarket,SP931,Candy,Caramel Drop Candy,SKU74916,42065,189,7950285,0.0921,732221.25,7218063.75,None,No,Cash,6
TRX2020864588,2020-09-20,Yogyakarta,DI Yogyakarta,Yogyakarta,Distributor,PT Nusantara Supply,OUT8101,Minimarket,SP663,Biscuits,Butter Crunch Biscuit,SKU27465,30345,162,4915890,0.115,565327.35,4350562.65,Bundle Promo,No,Cash,6
TRX2020390420,25/06/2020,Palembang,South Sumatra,Palembang,Distributor,PT Maju Jaya Distribusi,OUT3617,Traditional Store,SP149,Nuts,Spicy Peanut Mix,SKU27748,9833,147,1445451,0.0036,5203.62,1440247.38,None,No,Transfer,1
TRX2020957221,2020-11-04,Medan,North Sumatra,Medan,Distributor,PT Global Snack Dist,OUT9281,Online Store,SP485,Snacks,Crunchy Bite,SKU85659,15732,97,1526004,0.1035,157941.41,1368062.59,,No,Credit Term,12
TRX2020101849,2020-12-03,Yogyakarta,DI Yogyakarta,Yogyakarta,Modern Trade,PT Maju Jaya Distribusi,OUT2856,Online Store,SP772,Snacks,Savory Chips,SKU43515,35713,113,4035569,0.2009,810745.81,3224823.19,Seasonal Promo,No,Cash,8
TRX2020406841,11/06/2020,Semarang,Central Java,Semarang,E-commerce,,OUT1776,Minimarket,SP455,Snacks,Spicy Curl,SKU61776,23593,117,2760381,0.0835,230491.81,2529889.19,None,No,Cash,11
TRX2020734536,2020-04-28,Bandung,West Java,Bandung,Distributor,PT Nusantara Supply,OUT1233,Online Store,SP422,Biscuits, Golden Cream Biscuit ,SKU68900,37267,25,931675,0.0858,79937.71,851737.29,Seasonal Promo,No,Credit Term,4
TRX2020173545,23/10/2020,Jakarta,DKI Jakarta,Jakarta,Modern Trade,PT Global Snack Dist,OUT8129,Supermarket,SP843,Candy,Mint Pop Candy,SKU96198,14433,191,2756703,0.1044,287799.79,2468903.21,,No,Credit Term,8
TRX2020795160,10/04/2020,Bandung,West Java,Bandung,General Trade,PT Maju Jaya Distribusi,OUT9495,Online Store,SP705,Beverages,Energy Cocoa Drink,SKU98413,18344,62,1137328,0.0188,21381.77,1115946.23,,No,Transfer,12
TRX2020677390,2020-11-01,Makassar,South Sulawesi,Makassar,Distributor,PT Global Snack Dist,OUT9409,Traditional Store,SP433,Snacks,Savory Chips,SKU35559,44894,113,5073022,0.0119,60368.96,5012653.04,Retail Discount,No,Credit Term,2
TRX2020192061,2020-03-11,Palembang,South Sumatra,Palembang,General Trade,PT Sinar Distribusi,OUT4086,Online Store,SP393,Candy,Mint Pop Candy,SKU23557,34030,74,2518220,0.2312,582212.46,1936007.54,Bundle Promo,No,Transfer,10
TRX2020878257,2020-04-14,Makassar,South Sulawesi,Makassar,Modern Trade,PT Nusantara Supply,OUT7561,Traditional Store,SP706,Candy,Mint Pop Candy,SKU94773,24371,61,1486631,0.2134,317247.06,1169383.94,Retail Discount,No,Transfer,13
TRX2020584078,03/05/2020,Makassar,South Sulawesi,Makassar,E-commerce,PT Maju Jaya Distribusi,OUT2188,Minimarket,SP624,Nuts,Salted Cashew Mix,SKU17720,4797,176,844272,0.1722,145383.64,698888.36,Retail Discount,No,Cash,2
TRX2020154631,2020-06-02,Bandung,West Java,Bandung,Modern Trade,PT Global Snack Dist,OUT7750,Online Store,SP282,Nuts, Salted Cashew Mix ,SKU80993,44356,51,2262156,0.1758,397687.02,1864468.98,,No,Credit Term,12
TRX2020110599,02/03/2020,Jakarta,DKI Jakarta,Jakarta,Distributor,PT Global Snack Dist,OUT5580,Supermarket,SP719,Nuts,Spicy Peanut Mix,SKU95505,31321,99,3100779,0.1647,510698.3,2590080.7,,No,Credit Term,8
TRX2020749269,01/01/2020,Makassar,South Sulawesi,Makassar,E-commerce,PT Global Snack Dist,OUT8215,Traditional Store,SP501,Nuts,Salted Cashew Mix,SKU22509,11195,130,1455350,0.0384,55885.44,1399464.56,Seasonal Promo,No,Credit Term,13
TRX2020463943,2020-02-13,Makassar,South Sulawesi,Makassar,Distributor,,OUT4848,Traditional Store,SP841,Candy,Caramel Drop Candy,SKU38263,12041,150,1806150,0.03,54184.5,1751965.5,None,No,Cash,11
TRX2020530006,21/03/2020,Palembang,South Sumatra,Palembang,General Trade,PT Global Snack Dist,OUT1468,Online Store,SP616,Beverages,Energy Cocoa Drink,SKU76665,39939,171,6829569,0.1195,816133.5,6013435.5,None,No,Cash,7
TRX2020322572,12/10/2020,Palembang,South Sumatra,Palembang,Distributor,PT Sinar Distribusi,OUT5053,Traditional Store,SP517,Candy,Mint Pop Candy,SKU41661,21101,130,2743130,0.1787,490197.33,2252932.67,None,No,Credit Term,6
TRX2020219169,2020-06-08,Makassar,South Sulawesi,Makassar,General Trade,PT Nusantara Supply,OUT9397,Traditional Store,SP555,Beverages,Nutri Grain Drink,SKU14079,44818,149,6677882,0.1227,819376.12,5858505.88,None,No,Cash,5
TRX2020238681,06/05/2020,Bandung,West Java,Bandung,Modern Trade,PT Global Snack Dist,OUT1097,Supermarket,SP172,Nuts,Honey Roasted Peanut,SKU19561,45420,122,5541240,0.0539,298672.84,5242567.16,,No,Transfer,3
TRX2020935979,2020-08-09,Medan,North Sumatra,Medan,Distributor,PT Nusantara Supply,OUT7914,Supermarket,SP500,Snacks,Spicy Curl,SKU81870,31029,115,3568335,0.0173,61732.2,3506602.8,Retail Discount,No,Transfer,8
TRX2020309691,2020-03-13,Yogyakarta,DI Yogyakarta,Yogyakarta,Modern Trade,PT Sinar Distribusi,OUT2222,Traditional Store,SP125,Candy,Caramel Drop Candy,SKU86615,11186,135,1510110,0.2492,376319.41,1133790.59,Retail Discount,No,Cash,4
TRX2020850301,23/01/2020,Jakarta,DKI Jakarta,Jakarta,Distributor,PT Sinar Distribusi,OUT3580,Minimarket,SP965,Biscuits,Butter Crunch Biscuit,SKU57943,41605,98,4077290,0.1333,543502.76,3533787.24,None,No,Cash,5
TRX2020998835,11/06/2020,Medan,North Sumatra,Medan,E-commerce,,OUT4480,Traditional Store,SP431,Biscuits,Golden Cream Biscuit,SKU70319,49797,111,5527467,0.0615,339939.22,5187527.78,Seasonal Promo,No,Transfer,7
TRX2020580884,15/02/2020,Medan,North Sumatra,Medan,General Trade,,OUT3696,Minimarket,SP583,Candy,Fruit Jelly Candy,SKU69262,19250,114,2194500,0.1811,397423.95,1797076.05,Bundle Promo,No,Transfer,10
TRX2020763691,21/09/2020,Bandung,West Java,Bandung,Modern Trade,PT Global Snack Dist,OUT1583,Online Store,SP721,Candy,Fruit Jelly Candy,SKU60666,47869,12,574428,0.1399,80362.48,494065.52,,No,Cash,9
TRX2020487501,01/03/2020,Medan,North Sumatra,Medan,E-commerce,,OUT6092,Supermarket,SP321,Nuts,Honey Roasted Peanut,SKU40566,48516,59,2862444,0.0695,198939.86,2663504.14,Retail Discount,No,Transfer,11
TRX2020327588,2020-07-15,Surabaya,East Java,Surabaya,Modern Trade,PT Nusantara Supply,OUT9132,Online Store,SP905,Biscuits,Choco Delight Biscuit,SKU12659,47190,105,4954950,0.2159,1069773.71,3885176.29,Seasonal Promo,No,Transfer,9
TRX2020167129,2020-11-26,Surabaya,East Java,Surabaya,E-commerce,PT Global Snack Dist,OUT5366,Online Store,SP738,Beverages,Energy Cocoa Drink,SKU81190,20870,129,2692230,0.2473,665788.48,2026441.52,,No,Cash,3
TRX2020896828,2020-05-21,Yogyakarta,DI Yogyakarta,Yogyakarta,E-commerce,PT Global Snack Dist,OUT3343,Minimarket,SP943,Beverages,Energy Cocoa Drink,SKU86048,19606,60,1176360,0.2116,248917.78,927442.22,Bundle Promo,No,Transfer,8
TRX2020132348,31/01/2020,Makassar,South Sulawesi,Makassar,Modern Trade,,OUT2396,Traditional Store,SP202,Beverages,Nutri Grain Drink,SKU72005,16087,106,1705222,0.1559,265844.11,1439377.89,Retail Discount,No,Transfer,11
TRX2020719367,01/10/2020,Bandung,West Java,Bandung,Modern Trade,PT Maju Jaya Distribusi,OUT5904,Minimarket,SP613,Snacks,Savory Chips,SKU22325,7288,73,532024,0.0038,2021.69,530002.31,Seasonal Promo,No,Credit Term,10
TRX2020954928,21/07/2020,Medan,North Sumatra,Medan,General Trade,PT Sinar Distribusi,OUT7531,Traditional Store,SP530,Candy,Fruit Jelly Candy,SKU77003,4815,198,953370,0.2108,200970.4,752399.6,Retail Discount,No,Transfer,12
TRX2020942492,02/01/2020,Jakarta,DKI Jakarta,Jakarta,Distributor,PT Sinar Distribusi,OUT1352,Traditional Store,SP690,Snacks,Savory Chips,SKU24963,31277,195,6099015,0.1965,1198456.45,4900558.55,None,No,Credit Term,13
TRX2020597768,22/07/2020,Semarang,Central Java,Semarang,Modern Trade,PT Nusantara Supply,OUT2215,Supermarket,SP360,Beverages,Energy Cocoa Drink,SKU93386,5084,27,137268,0.2353,32299.16,104968.84,Bundle Promo,No,Transfer,8
TRX2020975422,16/05/2020,Surabaya,East Java,Surabaya,Modern Trade,PT Global Snack Dist,OUT7164,Minimarket,SP210,Beverages,Choco Malt Drink,SKU33198,19007,29,551203,0.0602,33182.42,518020.58,,No,Credit Term,11
TRX2020607610,13/01/2020,Jakarta,DKI Jakarta,Jakarta,Distributor,,OUT6278,Traditional Store,SP160,Nuts,Honey Roasted Peanut,SKU17974,17367,56,972552,0.0126,12254.16,960297.84,None,No,Transfer,3
TRX2020672809,2020-03-04,Makassar,South Sulawesi,Makassar,Distributor,PT Global Snack Dist,OUT8411,Online Store,SP676,Snacks,Crunchy Bite,SKU40356,44271,145,6419295,0.0134,86018.55,6333276.45,None,No,Transfer,1
TRX2020891203,07/06/2020,Surabaya,East Java,Surabaya,E-commerce,PT Nusantara Supply,OUT7218,Traditional Store,SP622,Beverages,Nutri Grain Drink,SKU79068,40886,7,286202,0.0084,2404.1,283797.9,,No,Transfer,14
TRX2020257848,10/06/2020,Yogyakarta,DI Yogyakarta,Yogyakarta,Modern Trade,PT Sinar Distribusi,OUT7991,Traditional Store,SP363,Beverages, Choco Malt Drink ,SKU14026,30688,173,5309024,0.1772,940759.05,4368264.95,Seasonal Promo,No,Transfer,13
TRX2020837496,15/03/2020,Medan,North Sumatra,Medan,Modern Trade,PT Sinar Distribusi,OUT2008,Supermarket,SP956,Snacks,Savory Chips,SKU71101,20049,92,1844508,0.185,341233.98,1503274.02,None,No,Cash,7
TRX2020911634,2020-01-15,Yogyakarta,DI Yogyakarta,Yogyakarta,Distributor,PT Nusantara Supply,OUT3377,Online Store,SP661,Beverages,Nutri Grain Drink,SKU57512,4295,166,712970,0.0814,58035.76,654934.24,Retail Discount,No,Cash,14
TRX2020259898,30/09/2020,Medan,North Sumatra,Medan,Distributor,,OUT3437,Online Store,SP217,Nuts,Spicy Peanut Mix,SKU29707,29541,43,1270263,0.0896,113815.56,1156447.44,None,No,Transfer,1
TRX2020584959,26/09/2020,Jakarta,DKI Jakarta,Jakarta,E-commerce,PT Maju Jaya Distribusi,OUT6432,Supermarket,SP427,Nuts, Spicy Peanut Mix ,SKU84773,18174,174,3162276,0.1596,504699.25,2657576.75,,No,Cash,1
TRX2020313735,17/02/2020,Yogyakarta,DI Yogyakarta,Yogyakarta,E-commerce,PT Global Snack Dist,OUT7976,Traditional Store,SP963,Candy,Fruit Jelly Candy,SKU64179,12459,30,373770,0.0079,2952.78,370817.22,Bundle Promo,No,Cash,14
TRX2020743576,2020-11-07,Makassar,South Sulawesi,Makassar,E-commerce,PT Global Snack Dist,OUT2029,Minimarket,SP868,Snacks,Spicy Curl,SKU71348,16164,181,2925684,0.2277,666178.25,2259505.75,Bundle Promo,No,Transfer,5
TRX2020579593,2020-12-11,Surabaya,East Java,Surabaya,E-commerce,PT Sinar Distribusi,OUT9511,Minimarket,SP640,Beverages,Energy Cocoa Drink,SKU90516,14211,36,511596,0.15,76739.4,434856.6,,No,Credit Term,2
TRX2020585975,2020-04-28,Palembang,South Sumatra,Palembang,Distributor,PT Sinar Distribusi,OUT6806,Supermarket,SP152,Snacks,Spicy Curl,SKU88742,48892,30,1466760,0.1307,191705.53,1275054.47,Bundle Promo,No,Transfer,5
TRX2020615839,01/02/2020,Semarang,Central Java,Semarang,Modern Trade,,OUT1685,Online Store,SP855,Biscuits,Golden Cream Biscuit,SKU17234,20087,172,3454964,0.0776,268105.21,3186858.79,Seasonal Promo,No,Cash,7
TRX2020473902,2020-03-10,Surabaya,East Java,Surabaya,Modern Trade,PT Sinar Distribusi,OUT9624,Traditional Store,SP695,Snacks,Savory Chips,SKU38266,46841,62,2904142,0.2428,705125.68,2199016.32,,No,Transfer,4
TRX2020166595,17/10/2020,Palembang,South Sumatra,Palembang,Distributor,,OUT2252,Minimarket,SP546,Beverages,Nutri Grain Drink,SKU32756,14123,53,748519,0.0939,70285.93,678233.07,,No,Transfer,13
TRX2020843749,29/06/2020,Makassar,South Sulawesi,Makassar,Distributor,,OUT2925,Online Store,SP488,Beverages,Energy Cocoa Drink,SKU25245,24562,103,2529886,0.0956,241857.1,2288028.9,Seasonal Promo,No,Credit Term,12
